"Stkcd","Reptdt","Shrcr1","Shrcr4"
"000595","2021-12-31","34.9900","68.1604"
"000595","2022-12-31","34.9900","66.6016"
"000596","2014-12-31","53.8828","66.4696"
"000596","2015-12-31","53.8928","68.1436"
"000596","2016-12-31","53.8928","67.1863"
"000596","2017-12-31","53.8928","67.3801"
"000596","2018-12-31","53.8928","67.5025"
"000596","2019-12-31","53.8928","68.8446"
"000596","2020-12-31","53.8928","67.5046"
"000596","2021-12-31","51.1226","65.8018"
"000596","2022-12-31","51.2110","65.1131"
"000597","2014-12-31","23.0130","57.5358"
"000597","2015-12-31","21.4633","50.7103"
"000597","2016-12-31","21.4963","46.0248"
"000597","2017-12-31","21.0494","39.7737"
"000597","2018-12-31","26.0228","60.3912"
"000597","2019-12-31","24.4109","60.4622"
"000597","2020-12-31","24.3628","64.4394"
"000597","2021-12-31","32.8838","65.5889"
"000597","2022-12-31","30.9019","59.4500"
"000599","2014-12-31","22.7061","42.3058"
"000599","2015-12-31","23.3849","36.7542"
"000599","2016-12-31","23.3849","38.0411"
"000599","2017-12-31","23.8671","38.9209"
"000599","2018-12-31","25.7357","48.2305"
"000599","2019-12-31","25.9570","48.4369"
"000599","2020-12-31","32.1850","46.0538"
"000599","2021-12-31","32.4004","48.2518"
"000599","2022-12-31","32.4004","46.7791"
"000611","2014-12-31","12.4292","22.7796"
"000611","2015-12-31","12.4292","20.0722"
"000611","2016-12-31","12.4292","22.1500"
"000611","2017-12-31","12.4292","21.1155"
"000611","2018-12-31","11.8406","24.5589"
"000611","2019-12-31","11.8406","24.1070"
"000611","2020-12-31","11.8406","25.7262"
"000611","2021-12-31","3.7493","15.0624"
"000612","2014-12-31","17.5597","48.3794"
"000612","2015-12-31","17.5597","44.3088"
"000612","2016-12-31","15.9551","49.0243"
"000612","2017-12-31","17.1101","64.4032"
"000612","2018-12-31","17.3024","64.6142"
"000612","2019-12-31","17.3024","63.0221"
"000612","2020-12-31","17.3024","57.7029"
"000612","2021-12-31","17.3024","38.6424"
"000612","2022-12-31","17.3024","40.7740"
"000619","2014-12-31","32.0682","45.8162"
"000619","2015-12-31","30.6341","47.8647"
"000619","2016-12-31","30.6341","43.5549"
"000619","2017-12-31","30.6341","41.0269"
"000619","2018-12-31","30.6341","41.9478"
"000619","2019-12-31","30.6341","42.5126"
"000619","2020-12-31","30.6341","43.6995"
"000619","2021-12-31","30.6341","42.9280"
"000619","2022-12-31","30.6341","39.9312"
"000622","2014-12-31","17.9896","49.9213"
"000622","2015-12-31","17.9896","48.7669"
"000622","2016-12-31","17.9896","49.5466"
"000622","2017-12-31","17.9896","49.4443"
"000622","2018-12-31","17.9896","47.5422"
"000622","2019-12-31","17.9896","46.0636"
"000622","2020-12-31","17.9896","42.1811"
"000622","2021-12-31","17.9896","43.8311"
"000622","2022-12-31","17.9896","36.9116"
"000623","2014-12-31","24.0949","31.6685"
"000623","2015-12-31","25.9153","33.6567"
"000623","2016-12-31","26.6553","46.4860"
"000623","2017-12-31","26.6553","47.2355"
"000623","2018-12-31","26.6551","45.3054"
"000623","2019-12-31","26.6493","45.4182"
"000623","2020-12-31","26.6491","40.8977"
"000623","2021-12-31","28.1228","38.0696"
"000623","2022-12-31","28.1214","39.1995"
"000625","2014-12-31","39.1087","47.0063"
"000625","2015-12-31","39.1087","48.1687"
"000625","2016-12-31","40.8807","51.3349"
"000625","2017-12-31","40.8807","53.2907"
"000625","2018-12-31","21.5571","53.5303"
"000625","2019-12-31","21.5571","54.9831"
"000625","2020-12-31","19.0458","54.8210"
"000625","2021-12-31","17.9714","51.5491"
"000625","2022-12-31","17.9714","47.7667"
"000629","2014-12-31","30.6270","61.7092"
"000629","2015-12-31","35.4894","62.9197"
"000629","2016-12-31","35.4894","62.9197"
"000629","2017-12-31","35.4894","62.9457"
"000629","2018-12-31","35.4894","63.0082"
"000629","2019-12-31","35.4894","64.0161"
"000629","2020-12-31","35.4894","62.8165"
"000629","2021-12-31","29.4894","65.7943"
"000629","2022-12-31","29.4459","63.0535"
"000630","2014-12-31","39.5451","63.9719"
"000630","2015-12-31","39.5451","45.4651"
"000630","2016-12-31","39.5451","43.2977"
"000630","2017-12-31","36.5338","47.7171"
"000630","2018-12-31","36.5338","48.0424"
"000630","2019-12-31","36.5338","50.3769"
"000630","2020-12-31","36.5338","51.4563"
"000630","2021-12-31","36.5338","43.3420"
"000630","2022-12-31","36.5338","44.7368"
"000633","2014-12-31","36.7222","51.7009"
"000633","2015-12-31","13.6586","47.6366"
"000633","2016-12-31","20.0000","44.4620"
"000633","2017-12-31","20.0000","44.0580"
"000633","2018-12-31","20.0000","41.1461"
"000633","2019-12-31","20.0000","40.2564"
"000633","2020-12-31","20.0000","38.0170"
"000633","2021-12-31","20.0000","36.2938"
"000633","2022-12-31","20.0000","36.4066"
"000635","2014-12-31","51.2468","57.9226"
"000635","2015-12-31","51.2468","54.9708"
"000635","2016-12-31","51.2468","54.7586"
"000635","2017-12-31","51.2468","60.2884"
"000635","2018-12-31","51.2468","59.8830"
"000635","2019-12-31","51.2468","56.4201"
"000635","2020-12-31","51.2468","57.7586"
"000635","2021-12-31","51.2468","55.5515"
"000635","2022-12-31","50.9906","54.6508"
"000636","2014-12-31","22.2093","38.3032"
"000636","2015-12-31","20.0286","35.8987"
"000636","2016-12-31","20.0286","34.9166"
"000636","2017-12-31","20.0286","32.1255"
"000636","2018-12-31","20.0286","29.9896"
"000636","2019-12-31","20.0286","27.2628"
"000636","2020-12-31","20.0286","34.3442"
"000636","2021-12-31","20.4969","27.6012"
"000636","2022-12-31","23.1900","40.1829"
"000639","2014-12-31","41.9627","61.7383"
"000639","2015-12-31","42.1313","61.1236"
"000639","2016-12-31","34.9955","69.2944"
"000639","2017-12-31","35.9808","72.2808"
"000639","2018-12-31","29.6959","69.1546"
"000639","2019-12-31","29.6959","67.8384"
"000639","2020-12-31","29.6959","66.9195"
"000639","2021-12-31","29.6959","66.2968"
"000639","2022-12-31","29.6959","69.5561"
"000650","2014-12-31","25.1096","48.7324"
"000650","2015-12-31","26.2690","37.1780"
"000650","2016-12-31","26.2690","38.5866"
"000650","2017-12-31","26.2690","38.2499"
"000650","2018-12-31","26.2690","45.5976"
"000650","2019-12-31","26.2690","35.2153"
"000650","2020-12-31","23.2367","37.6186"
"000650","2021-12-31","23.2367","42.8854"
"000650","2022-12-31","23.2367","33.5500"
"000651","2014-12-31","18.2231","41.1788"
"000651","2015-12-31","18.2231","37.0770"
"000651","2016-12-31","18.2231","40.8009"
"000651","2017-12-31","18.2231","46.0938"
"000651","2018-12-31","18.2231","44.9780"
"000651","2019-12-31","18.2231","50.1480"
"000651","2020-12-31","18.6995","52.7893"
"000651","2021-12-31","15.2568","44.1885"
"000651","2022-12-31","16.0237","44.4430"
"000657","2014-12-31","60.9371","76.8755"
"000657","2015-12-31","60.9371","65.5683"
"000657","2016-12-31","60.9371","64.9525"
"000657","2017-12-31","60.9371","65.4505"
"000657","2018-12-31","60.9371","65.6920"
"000657","2019-12-31","60.9371","67.2023"
"000657","2020-12-31","50.8700","64.4601"
"000657","2021-12-31","49.9428","57.8723"
"000657","2022-12-31","49.8656","58.7712"
"000659","2014-12-31","24.0592","27.9469"
"000659","2015-12-31","11.3925","16.3573"
"000659","2016-12-31","11.3925","16.2984"
"000659","2017-12-31","11.3925","18.6261"
"000659","2018-12-31","11.3925","31.3431"
"000659","2019-12-31","15.7082","35.7666"
"000659","2020-12-31","15.7082","36.2161"
"000659","2021-12-31","15.7082","30.4924"
"000659","2022-12-31","15.7082","31.7254"
"000661","2014-12-31","22.2806","39.7115"
"000661","2015-12-31","22.2806","35.2730"
"000661","2016-12-31","22.3608","32.5074"
"000661","2017-12-31","22.3608","35.6672"
"000661","2018-12-31","22.3608","34.6221"
"000661","2019-12-31","18.7974","44.3356"
"000661","2020-12-31","18.7974","41.1196"
"000661","2021-12-31","18.7974","38.9674"
"000661","2022-12-31","18.7974","39.2594"
"000663","2014-12-31","32.0006","48.8714"
"000663","2015-12-31","19.0266","64.5768"
"000663","2016-12-31","19.0284","64.2092"
"000663","2017-12-31","19.0284","65.2651"
"000663","2018-12-31","19.0284","63.5650"
"000663","2019-12-31","19.2717","56.0710"
"000663","2020-12-31","19.2717","54.8168"
"000663","2021-12-31","19.2717","48.9919"
"000663","2022-12-31","19.2717","47.1544"
"000670","2014-12-31","25.9228","44.7781"
"000670","2015-12-31","25.9228","46.1505"
"000670","2016-12-31","25.9228","42.4840"
"000670","2017-12-31","25.9228","39.7573"
"000670","2018-12-31","12.9108","37.1533"
"000670","2019-12-31","14.6974","35.3880"
"000670","2020-12-31","15.1872","34.1599"
"000670","2021-12-31","15.1872","34.1599"
"000670","2022-12-31","15.1872","32.8377"
"000672","2014-12-31","31.1902","82.4347"
"000672","2015-12-31","31.1921","81.4455"
"000672","2016-12-31","32.2714","69.5073"
"000672","2017-12-31","32.2714","65.0775"
"000672","2018-12-31","32.2714","65.0441"
"000672","2019-12-31","32.2714","66.9666"
"000672","2020-12-31","30.8678","64.4621"
"000672","2021-12-31","31.6462","64.3421"
"000672","2022-12-31","30.9608","62.1903"
"000677","2014-12-31","29.7668","41.5136"
"000677","2015-12-31","23.1487","42.3467"
"000677","2016-12-31","23.1487","38.4083"
"000677","2017-12-31","23.1487","38.4245"
"000677","2018-12-31","23.1487","37.1167"
"000677","2019-12-31","23.1487","37.3317"
"000677","2020-12-31","23.1487","37.2459"
"000677","2021-12-31","23.1487","39.8017"
"000677","2022-12-31","23.1487","37.0778"
"000678","2014-12-31","29.8313","54.3374"
"000678","2015-12-31","30.1347","55.6532"
"000678","2016-12-31","27.9366","58.3868"
"000678","2017-12-31","27.9366","57.0811"
"000678","2018-12-31","27.9366","56.1424"
"000678","2019-12-31","27.9366","56.5580"
"000678","2020-12-31","27.9366","54.0256"
"000678","2021-12-31","27.9366","55.8924"
"000678","2022-12-31","27.9366","52.7562"
"000680","2014-12-31","27.6248","30.3958"
"000680","2015-12-31","27.6248","34.2388"
"000680","2016-12-31","27.6248","33.0682"
"000680","2017-12-31","27.6248","33.5661"
"000680","2018-12-31","29.3684","34.3611"
"000680","2019-12-31","29.3684","34.3813"
"000680","2020-12-31","29.3684","33.7985"
"000680","2021-12-31","24.2633","42.5962"
"000680","2022-12-31","24.2730","42.8303"
"000683","2014-12-31","42.4833","56.3067"
"000683","2015-12-31","36.7379","58.7205"
"000683","2016-12-31","34.1341","53.9440"
"000683","2017-12-31","33.3359","50.9370"
"000683","2018-12-31","33.2564","45.9833"
"000683","2019-12-31","28.6029","42.0603"
"000683","2020-12-31","29.9740","42.6632"
"000683","2021-12-31","30.5572","43.9533"
"000683","2022-12-31","30.9930","43.8326"
"000687","2014-12-31","29.8000","52.0517"
"000687","2015-12-31","29.8000","53.7050"
"000687","2016-12-31","29.8000","55.4651"
"000687","2017-12-31","29.4565","49.2533"
"000687","2018-12-31","29.4565","50.3287"
"000687","2019-12-31","29.4565","50.2269"
"000687","2020-12-31","29.4565","48.9561"
"000687","2021-12-31","29.4565","47.6257"
"000691","2014-12-31","9.9670","29.0136"
"000691","2015-12-31","9.9670","37.8391"
"000691","2016-12-31","9.9670","35.7302"
"000691","2017-12-31","9.9670","39.8067"
"000691","2018-12-31","9.9670","35.1393"
"000691","2019-12-31","9.9670","35.7764"
"000691","2020-12-31","11.9973","37.5367"
"000691","2021-12-31","16.9467","38.1953"
"000691","2022-12-31","13.9771","33.4110"
"000695","2014-12-31","37.2955","46.8517"
"000695","2015-12-31","25.0000","49.8845"
"000695","2016-12-31","25.0000","47.0019"
"000695","2017-12-31","25.0000","47.6716"
"000695","2018-12-31","25.0000","48.6554"
"000695","2019-12-31","25.0000","45.6348"
"000695","2020-12-31","25.0000","41.4870"
"000695","2021-12-31","25.0000","42.5729"
"000695","2022-12-31","20.0000","41.2639"
"000698","2014-12-31","33.0843","36.6055"
"000698","2015-12-31","26.6821","49.1682"
"000698","2016-12-31","26.6821","48.6397"
"000698","2017-12-31","26.6821","49.1891"
"000698","2018-12-31","26.6821","48.8970"
"000698","2019-12-31","26.6821","48.7826"
"000698","2020-12-31","26.6821","48.9538"
"000698","2021-12-31","26.6821","50.9583"
"000698","2022-12-31","26.6821","50.7080"
"000700","2014-12-31","36.2941","42.6223"
"000700","2015-12-31","34.0422","53.5397"
"000700","2016-12-31","33.0662","40.8334"
"000700","2017-12-31","33.0662","37.0749"
"000700","2018-12-31","35.7794","45.7738"
"000700","2019-12-31","35.7793","46.4321"
"000700","2020-12-31","32.2729","40.6476"
"000700","2021-12-31","37.8534","40.7056"
"000700","2022-12-31","37.8522","41.1426"
"000702","2014-12-31","25.5266","34.0667"
"000702","2015-12-31","25.1346","36.7618"
"000702","2016-12-31","25.1346","35.4054"
"000702","2017-12-31","25.1346","38.5007"
"000702","2018-12-31","25.1346","43.5350"
"000702","2019-12-31","25.1346","38.1950"
"000702","2020-12-31","25.1346","36.5972"
"000702","2021-12-31","25.1346","38.8529"
"000702","2022-12-31","15.1300","35.5341"
"000703","2014-12-31","70.0268","73.2360"
"000703","2015-12-31","61.8483","78.1058"
"000703","2016-12-31","50.5035","75.6079"
"000703","2017-12-31","41.6489","62.6781"
"000703","2018-12-31","44.3950","70.3602"
"000703","2019-12-31","41.0615","65.0785"
"000703","2020-12-31","40.8598","65.3637"
"000703","2021-12-31","40.6116","63.4995"
"000703","2022-12-31","40.6116","62.2676"
"000707","2014-12-31","25.1135","31.1678"
"000707","2015-12-31","25.1135","31.2841"
"000707","2016-12-31","25.1135","28.7612"
"000707","2017-12-31","25.1135","33.8759"
"000707","2018-12-31","25.1135","29.2784"
"000707","2019-12-31","25.1135","31.8976"
"000707","2020-12-31","25.1135","35.3335"
"000707","2021-12-31","25.1135","32.9077"
"000707","2022-12-31","25.1135","28.3828"
"000708","2014-12-31","29.9549","61.7087"
"000708","2015-12-31","29.9549","61.9918"
"000708","2016-12-31","29.9549","63.6725"
"000708","2017-12-31","29.9549","65.8256"
"000708","2018-12-31","29.9549","64.9793"
"000708","2019-12-31","75.0521","95.0935"
"000708","2020-12-31","75.0521","95.0293"
"000708","2021-12-31","75.0521","93.7791"
"000708","2022-12-31","75.0519","92.0161"
"000708","2023-12-31","75.0519","87.2315"
"000709","2014-12-31","42.4800","66.8200"
"000709","2015-12-31","37.9344","64.2213"
"000709","2016-12-31","39.6939","66.7449"
"000709","2017-12-31","39.7299","64.2344"
"000709","2018-12-31","39.7299","66.2170"
"000709","2019-12-31","39.7299","66.9111"
"000709","2020-12-31","39.7299","70.2687"
"000709","2021-12-31","39.7299","68.3151"
"000709","2022-12-31","40.8118","68.3548"
"000716","2014-12-31","32.5532","53.4954"
"000716","2015-12-31","32.7149","52.6354"
"000716","2016-12-31","32.6883","46.5176"
"000716","2017-12-31","32.9350","45.8063"
"000716","2018-12-31","30.5551","49.4655"
"000716","2019-12-31","30.6292","48.9820"
"000716","2020-12-31","30.6380","46.6847"
"000716","2021-12-31","30.6380","46.0141"
"000716","2022-12-31","30.6380","43.8102"
"000717","2014-12-31","56.0239","58.6238"
"000717","2015-12-31","53.3665","56.7539"
"000717","2016-12-31","53.3665","60.0180"
"000717","2017-12-31","53.0481","56.6046"
"000717","2018-12-31","53.0481","57.6540"
"000717","2019-12-31","53.0481","57.9713"
"000717","2020-12-31","53.0481","59.5645"
"000717","2021-12-31","53.0481","61.2393"
"000717","2022-12-31","52.9536","60.8969"
"000723","2014-12-31","29.7280","45.2470"
"000723","2015-12-31","89.9858","91.7862"
"000723","2016-12-31","77.2882","92.3488"
"000723","2017-12-31","77.2882","83.7070"
"000723","2018-12-31","76.9692","80.8480"
"000723","2019-12-31","57.3782","75.5884"
"000723","2020-12-31","55.3544","62.8221"
"000723","2021-12-31","47.4772","56.4139"
"000723","2022-12-31","38.3288","53.5396"
"000725","2014-12-31","11.5142","62.4794"
"000725","2015-12-31","11.5590","44.2293"
"000725","2016-12-31","11.5590","44.5304"
"000725","2017-12-31","11.6768","37.4346"
"000725","2018-12-31","11.6768","36.1297"
"000725","2019-12-31","11.6768","36.3516"
"000725","2020-12-31","11.6768","30.1496"
"000725","2021-12-31","10.5690","24.3312"
"000725","2022-12-31","10.6380","24.7804"
"000726","2014-12-31","14.6850","37.5614"
"000726","2015-12-31","14.6850","38.2503"
"000726","2016-12-31","15.2128","38.5553"
"000726","2017-12-31","15.2128","39.5866"
"000726","2018-12-31","15.2128","42.7860"
"000726","2019-12-31","16.3559","44.7350"
"000726","2020-12-31","16.3557","38.4820"
"000726","2021-12-31","15.9069","36.2220"
"000726","2022-12-31","15.8121","36.1386"
"000727","2014-12-31","22.6999","30.6605"
"000727","2015-12-31","24.5133","84.3358"
"000727","2016-12-31","24.5133","56.3313"
"000727","2017-12-31","24.5133","51.6865"
"000727","2018-12-31","24.5133","51.7618"
"000727","2019-12-31","24.5133","51.9469"
"000727","2020-12-31","24.5133","52.1043"
"000727","2021-12-31","24.5133","51.0042"
"000727","2022-12-31","24.5133","49.6610"
"000729","2014-12-31","57.5719","68.8799"
"000729","2015-12-31","57.3903","70.6610"
"000729","2016-12-31","57.3960","69.5945"
"000729","2017-12-31","57.3960","68.9351"
"000729","2018-12-31","57.3960","71.8487"
"000729","2019-12-31","57.3960","71.9149"
"000729","2020-12-31","57.3960","73.0917"
"000729","2021-12-31","57.3960","69.8119"
"000729","2022-12-31","57.3960","67.7789"
"000731","2014-12-31","12.1818","22.1475"
"000731","2015-12-31","12.1818","21.7529"
"000731","2016-12-31","12.1818","20.6986"
"000731","2017-12-31","12.1818","23.1799"
"000731","2018-12-31","12.1818","27.5898"
"000731","2019-12-31","12.1818","34.1945"
"000731","2020-12-31","12.1818","26.1310"
"000731","2021-12-31","12.3016","22.7594"
"000731","2022-12-31","12.3016","23.2765"
"000733","2014-12-31","36.1300","54.2625"
"000733","2015-12-31","36.1300","47.9373"
"000733","2016-12-31","36.1300","45.0866"
"000733","2017-12-31","36.1300","42.3422"
"000733","2018-12-31","32.9393","46.2642"
"000733","2019-12-31","32.9393","48.4784"
"000733","2020-12-31","32.9393","48.6775"
"000733","2021-12-31","32.7277","48.4340"
"000733","2022-12-31","32.5844","47.3852"
"000737","2014-12-31","25.6890","35.1658"
"000737","2015-12-31","25.6890","33.5553"
"000737","2016-12-31","25.6890","34.8896"
"000737","2017-12-31","25.6890","33.4647"
"000737","2018-12-31","25.6890","33.8692"
"000737","2019-12-31","25.6890","35.1320"
"000737","2020-12-31","25.6890","36.7470"
"000737","2021-12-31","49.0734","77.3411"
"000737","2022-12-31","46.8261","74.5768"
"000738","2014-12-31","23.3440","68.7109"
"000738","2015-12-31","23.3440","70.9554"
"000738","2016-12-31","23.3440","68.1662"
"000738","2017-12-31","23.3440","66.8357"
"000738","2018-12-31","23.3440","65.6674"
"000738","2019-12-31","22.6444","63.3312"
"000738","2020-12-31","21.8328","57.7051"
"000738","2021-12-31","28.5747","59.7719"
"000738","2022-12-31","28.5747","60.5096"
"000739","2014-12-31","22.5045","50.7957"
"000739","2015-12-31","23.5207","50.0895"
"000739","2016-12-31","23.5208","53.1248"
"000739","2017-12-31","26.7370","54.3977"
"000739","2018-12-31","28.0810","57.2457"
"000739","2019-12-31","28.0810","61.3583"
"000739","2020-12-31","28.0810","61.3395"
"000739","2021-12-31","28.0810","60.6978"
"000739","2022-12-31","28.0810","62.4389"
"000739","2023-12-31","28.0810","59.3006"
