"Stkcd","ShortName","Accper","Typrep","Bbd1102101","B001302000","B001301000","B001300000"
"002236","大华股份","2015-12-31","A","0.00","14013463.97","-5228415.65","1201816530.07"
"002236","大华股份","2016-12-31","A","","6642772.49","2851456.00","1433274487.66"
"002236","大华股份","2017-12-31","A","","-29510653.15","","2632265210.05"
"002236","大华股份","2018-12-31","A","","-79293077.01","-38602602.30","2700069991.57"
"002236","大华股份","2019-12-31","A","","-95569041.41","41855239.60","3496880384.57"
"002236","大华股份","2020-12-31","A","","975589960.06","185732977.36","4256949725.70"
"002236","大华股份","2021-12-31","A","","-194259295.37","125378610.62","3472190816.12"
"002236","大华股份","2022-12-31","A","","280749308.20","-46015577.97","2280092823.61"
"002237","恒邦股份","2014-12-31","A","0.00","75463427.48","52584920.00","285688509.25"
"002237","恒邦股份","2015-12-31","A","0.00","91786436.51","-6714720.17","200736527.06"
"002237","恒邦股份","2016-12-31","A","","-61120915.89","32831287.42","369553925.61"
"002237","恒邦股份","2017-12-31","A","","-58288083.30","-38749251.37","441888818.98"
"002237","恒邦股份","2018-12-31","A","","49520843.72","8325121.50","495713484.30"
"002237","恒邦股份","2019-12-31","A","","46471644.84","-146915734.43","391097113.96"
"002237","恒邦股份","2020-12-31","A","","-215212667.77","138030816.05","480988830.91"
"002237","恒邦股份","2021-12-31","A","","-145006594.63","27478154.94","530997293.44"
"002237","恒邦股份","2022-12-31","A","","-33010943.35","-53061097.60","624377529.63"
"002239","金飞达","2014-12-31","A","0.00","9060637.30","0.00","17245394.63"
"002239","奥特佳","2015-12-31","A","0.00","7298284.33","680333.18","220326819.87"
"002239","奥特佳","2016-12-31","A","","39164351.68","592117.95","497205497.96"
"002239","奥特佳","2017-12-31","A","","59666168.73","-1215627.81","386318456.52"
"002239","奥特佳","2018-12-31","A","","29773148.10","","387403827.91"
"002239","奥特佳","2019-12-31","A","","21494168.30","922661.06","-250963382.13"
"002239","奥特佳","2020-12-31","A","","6466527.93","-99257.04","-367556815.59"
"002239","奥特佳","2021-12-31","A","","59543278.98","4361152.38","-87126725.82"
"002239","奥特佳","2022-12-31","A","","36671935.28","3485753.33","161191731.33"
"002240","威华股份","2014-12-31","A","0.00","0.00","0.00","-71343824.88"
"002240","威华股份","2015-12-31","A","0.00","0.00","0.00","-246176351.14"
"002240","威华股份","2016-12-31","A","0.00","93775309.83","0.00","-51940197.20"
"002240","威华股份","2017-12-31","A","","4238077.91","","24225740.81"
"002240","威华股份","2018-12-31","A","","-7797659.27","","102255368.99"
"002240","威华股份","2019-12-31","A","","-7546665.88","","-64976451.38"
"002240","盛新锂能","2020-12-31","A","","257355226.41","","25356729.52"
"002240","盛新锂能","2021-12-31","A","","1439522.24","","1107375290.96"
"002240","盛新锂能","2022-12-31","A","","-14888224.56","","6754700082.65"
"002241","歌尔声学","2014-12-31","A","0.00","2132101.39","0.00","1924114224.57"
"002241","歌尔声学","2015-12-31","A","0.00","236379.92","0.00","1442735569.18"
"002241","歌尔股份","2016-12-31","A","","1865521.62","","1841791664.95"
"002241","歌尔股份","2017-12-31","A","","-3479811.68","","2497228823.40"
"002241","歌尔股份","2018-12-31","A","","-82076441.09","9675417.79","1006159634.69"
"002241","歌尔股份","2019-12-31","A","","-159710388.06","26646196.76","1496263014.45"
"002241","歌尔股份","2020-12-31","A","","138553145.35","160215070.58","3261006232.54"
"002241","歌尔股份","2021-12-31","A","","469239884.79","-48848625.93","4683323007.86"
"002241","歌尔股份","2022-12-31","A","","-36243969.62","-57081334.97","1610481057.48"
"002242","九阳股份","2014-12-31","A","0.00","30819011.63","0.00","712351398.10"
"002242","九阳股份","2015-12-31","A","0.00","39269201.21","0.00","745676206.05"
"002242","九阳股份","2016-12-31","A","","35545438.40","","756346882.07"
"002242","九阳股份","2017-12-31","A","","87711646.17","","807776644.33"
"002242","九阳股份","2018-12-31","A","","135428777.12","","878338095.43"
"002242","九阳股份","2019-12-31","A","","60423561.27","12892337.24","942794111.58"
"002242","九阳股份","2020-12-31","A","","61790371.35","65516279.62","1066417554.97"
"002242","九阳股份","2021-12-31","A","","49617016.58","31556861.23","773635927.12"
"002242","九阳股份","2022-12-31","A","","28316394.15","-94618994.89","591242353.24"
"002243","通产丽星","2014-12-31","A","0.00","3829954.56","0.00","-45644773.17"
"002243","通产丽星","2015-12-31","A","0.00","1091466.53","0.00","4077912.07"
"002243","通产丽星","2016-12-31","A","","467560.33","","28670449.63"
"002243","通产丽星","2017-12-31","A","","1246544.25","","65140605.12"
"002243","通产丽星","2018-12-31","A","","-84925.91","","100839485.79"
"002243","通产丽星","2019-12-31","A","","195261000.47","92639365.19","651562307.81"
"002243","通产丽星","2020-12-31","A","","301321288.00","84854905.43","683676266.40"
"002243","力合科创","2021-12-31","A","","177397362.82","280350380.19","934783418.51"
"002243","力合科创","2022-12-31","A","","239240807.06","306330677.29","623336361.79"
"002245","澳洋顺昌","2014-12-31","A","71056190.37","340545.65","0.00","223315856.43"
"002245","澳洋顺昌","2015-12-31","A","76121557.27","782533.61","0.00","256939054.57"
"002245","澳洋顺昌","2016-12-31","A","63216009.70","-499961.56","0.00","276261882.86"
"002245","澳洋顺昌","2017-12-31","A","48313478.71","2129910.01","","632182190.49"
"002245","澳洋顺昌","2018-12-31","A","41227164.42","-692775.68","","425223835.76"
"002245","澳洋顺昌","2019-12-31","A","38321917.47","7873573.65","","157160871.76"
"002245","蔚蓝锂芯","2020-12-31","A","15958963.13","-2853189.84","","355604791.77"
"002245","蔚蓝锂芯","2021-12-31","A","","31562697.31","809700.00","829430089.38"
"002245","蔚蓝锂芯","2022-12-31","A","","34293447.49","-1024300.00","447424194.34"
"002246","北化股份","2014-12-31","A","0.00","-607919.02","0.00","50902189.69"
"002246","北化股份","2015-12-31","A","0.00","147076.37","0.00","48762513.15"
"002246","北化股份","2016-12-31","A","","0.00","","149363858.03"
"002246","北化股份","2017-12-31","A","","206042.20","","119425804.47"
"002246","北化股份","2018-12-31","A","","23202350.37","","139703412.08"
"002246","北化股份","2019-12-31","A","","22101789.25","","143329691.42"
"002246","北化股份","2020-12-31","A","","12753050.53","","97340039.10"
"002246","北化股份","2021-12-31","A","","20768125.09","","101196084.32"
"002246","北化股份","2022-12-31","A","","13575218.89","","90859942.49"
"002248","*ST 东数","2014-12-31","A","0.00","81234683.37","0.00","-106263277.42"
"002248","华东数控","2015-12-31","A","0.00","299471.91","0.00","-248905454.62"
"002248","华东数控","2016-12-31","A","","0.00","","-264962169.85"
"002248","*ST 东数","2017-12-31","A","","","","-72331128.82"
"002248","华东数控","2018-12-31","A","","80031186.44","","-594986487.81"
"002248","华东数控","2019-12-31","A","","-161560.56","","15978674.19"
"002248","华东数控","2020-12-31","A","","-56046995.96","","-104023951.00"
"002248","华东数控","2021-12-31","A","","29571.57","","11823203.91"
"002248","华东数控","2022-12-31","A","","-440837.70","","11280636.70"
"002249","大洋电机","2014-12-31","A","0.00","-4643337.68","-5085962.00","365450845.42"
"002249","大洋电机","2015-12-31","A","0.00","2622216.07","-1468518.00","372262646.40"
"002249","大洋电机","2016-12-31","A","","4876733.99","3756382.00","589585223.76"
"002249","大洋电机","2017-12-31","A","","42085362.99","4420924.00","423565065.53"
"002249","大洋电机","2018-12-31","A","","-16521113.42","-7685886.00","-2559616691.42"
"002249","大洋电机","2019-12-31","A","","201597953.91","-17434658.52","115266606.08"
"002249","大洋电机","2020-12-31","A","","-18868628.06","31808203.43","116002530.21"
"002249","大洋电机","2021-12-31","A","","86596529.28","-2027806.59","330258636.10"
"002249","大洋电机","2022-12-31","A","","36702568.41","-3579361.00","591481384.17"
"002250","联化科技","2014-12-31","A","0.00","3122500.88","0.00","663418236.22"
"002250","联化科技","2015-12-31","A","0.00","5428385.81","0.00","736120902.72"
"002250","联化科技","2016-12-31","A","","4930411.81","","251888079.27"
"002250","联化科技","2017-12-31","A","","-13449999.24","-532086.75","271611445.48"
"002250","联化科技","2018-12-31","A","","-74732137.05","5223719.73","132980859.28"
"002250","联化科技","2019-12-31","A","","-12499570.00","-639261.23","337673144.44"
"002250","联化科技","2020-12-31","A","","28970613.32","2979809.46","222286485.37"
"002250","联化科技","2021-12-31","A","","37113807.70","5534331.59","449555410.00"
"002250","联化科技","2022-12-31","A","","-70664318.78","-5542746.98","649048980.83"
"002252","上海莱士","2014-12-31","A","0.00","31463697.65","0.00","599410436.03"
"002252","上海莱士","2015-12-31","A","0.00","9705178.81","865224000.00","1729323255.21"
"002252","上海莱士","2016-12-31","A","","672305103.43","156482760.36","1948168977.59"
"002252","上海莱士","2017-12-31","A","","426931024.27","-178282835.17","1007479453.90"
"002252","上海莱士","2018-12-31","A","","-1124885883.67","-869528110.71","-1751508196.62"
"002252","上海莱士","2019-12-31","A","","17919673.38","-31650000.00","735940489.51"
"002252","上海莱士","2020-12-31","A","","555237548.11","-17582752.00","1501807630.75"
"002252","上海莱士","2021-12-31","A","","410667233.62","-42758056.00","1554573875.34"
"002252","上海莱士","2022-12-31","A","","412387990.99","18381968.00","2278988466.23"
"002254","泰和新材","2014-12-31","A","0.00","7432312.48","0.00","195155029.27"
"002254","泰和新材","2015-12-31","A","0.00","9421704.14","0.00","120916733.36"
"002254","泰和新材","2016-12-31","A","","7566512.08","","69416937.04"
"002254","泰和新材","2017-12-31","A","","11475857.53","","123330322.78"
"002254","泰和新材","2018-12-31","A","","12827177.48","","158200901.01"
"002254","泰和新材","2019-12-31","A","","17603427.78","-1888695.12","245613417.82"
"002254","泰和新材","2020-12-31","A","","23112564.15","","325776290.18"
"002254","泰和新材","2021-12-31","A","","7867331.78","1926141.19","1284642667.12"
"002254","泰和新材","2022-12-31","A","","53775192.49","576202.31","522669473.39"
"002255","海陆重工","2014-12-31","A","0.00","1702934.20","0.00","72322688.38"
"002255","海陆重工","2015-12-31","A","0.00","4336421.46","0.00","98012268.38"
"002255","海陆重工","2016-12-31","A","","4059986.48","","88712455.43"
"002255","海陆重工","2017-12-31","A","","30325686.39","","130171055.87"
"002255","海陆重工","2018-12-31","A","","18137405.09","648296917.78","-22517262.81"
"002255","海陆重工","2019-12-31","A","","3410217.99","-311265339.84","-2299501536.22"
"002255","*ST 海陆","2020-12-31","A","","541255732.14","0.00","849509361.12"
"002255","海陆重工","2021-12-31","A","","3696480.09","0.00","352687306.31"
"002255","海陆重工","2022-12-31","A","","2470641.85","","370419069.59"
"002258","利尔化学","2014-12-31","A","0.00","-2136324.82","0.00","110048992.44"
"002258","利尔化学","2015-12-31","A","0.00","-2311721.04","0.00","155231979.25"
"002258","利尔化学","2016-12-31","A","0.00","640924.99","0.00","244280721.03"
"002258","利尔化学","2017-12-31","A","","4937568.23","-245481.45","524842943.03"
"002258","利尔化学","2018-12-31","A","","-1787604.92","-12163952.60","767240631.74"
"002258","利尔化学","2019-12-31","A","","-35654844.24","13102994.05","432060403.14"
"002258","利尔化学","2020-12-31","A","","1846211.73","7015796.47","772992159.97"
"002258","利尔化学","2021-12-31","A","","638889.71","21354247.08","1368148127.16"
"002258","利尔化学","2022-12-31","A","","-5105242.98","-8328289.78","2428327736.69"
"002260","伊立浦","2014-12-31","A","0.00","-1220019.72","0.00","9573541.53"
"002260","德奥通航","2015-12-31","A","0.00","-93459.80","0.00","-27711967.23"
"002260","德奥通航","2016-12-31","A","","14494155.26","","3639291.38"
"002260","德奥通航","2017-12-31","A","","24588919.08","","-524049964.03"
"002260","*ST 德奥","2018-12-31","A","","-24781039.02","","-143816395.23"
"002260","*ST 德奥","2019-12-31","A","","-863677.53","","7431478.77"
"002260","*ST 德奥","2020-12-31","A","","34353805.05","2671419.51","19369075.92"
"002260","*ST 德奥","2021-12-31","A","","9690019.36","-7041308.28","-618798065.11"
"002262","恩华药业","2014-12-31","A","0.00","0.00","0.00","259474002.25"
"002262","恩华药业","2015-12-31","A","0.00","0.00","0.00","293892149.63"
"002262","恩华药业","2016-12-31","A","0.00","741949.89","0.00","344257726.66"
"002262","恩华药业","2017-12-31","A","","-757122.68","","445931586.27"
"002262","恩华药业","2018-12-31","A","","-4667806.97","","609894990.25"
"002262","恩华药业","2019-12-31","A","","47431081.05","","770802672.61"
"002262","恩华药业","2020-12-31","A","","21491076.49","","856134692.98"
"002262","恩华药业","2021-12-31","A","","36226046.30","","925866416.48"
"002262","恩华药业","2022-12-31","A","","36272835.11","","1003465495.42"
"002263","大东南","2014-12-31","A","0.00","9599761.54","0.00","-129454703.20"
"002263","大东南","2015-12-31","A","0.00","-749683.46","0.00","-140897058.46"
"002263","大东南","2016-12-31","A","","-1699665.53","","-194787346.74"
"002263","大东南","2017-12-31","A","","16637695.51","","-574859868.62"
"002263","*ST 东南","2018-12-31","A","","","","12290911.10"
"002263","*ST 东南","2019-12-31","A","","3361535.63","","70313936.19"
"002263","大东南","2020-12-31","A","","","","204190547.36"
"002263","大东南","2021-12-31","A","","","","255990559.37"
"002263","大东南","2022-12-31","A","","","","75789000.84"
"002263","大东南","2023-12-31","A","","","","8364180.33"
"002265","西仪股份","2014-12-31","A","0.00","-8054010.66","0.00","2255488.39"
"002265","西仪股份","2015-12-31","A","0.00","-694360.52","0.00","-41470222.40"
"002265","西仪股份","2016-12-31","A","","0.00","","-333868.74"
"002265","西仪股份","2017-12-31","A","","","","14036657.42"
"002265","西仪股份","2018-12-31","A","","","","-76832783.24"
"002265","西仪股份","2019-12-31","A","","800000.00","","-11327538.86"
"002265","西仪股份","2020-12-31","A","","992505.95","","-57914199.64"
"002265","西仪股份","2021-12-31","A","","","","661418.95"
"002265","西仪股份","2022-12-31","A","","71597027.16","-1564229.95","232125625.87"
"002269","美邦服饰","2014-12-31","A","0.00","23964857.00","0.00","178250190.00"
"002269","美邦服饰","2015-12-31","A","0.00","-640287.00","0.00","-150577938.00"
"002269","美邦服饰","2016-12-31","A","","571495330.00","","156881598.00"
"002269","美邦服饰","2017-12-31","A","","38654940.00","","-305553390.00"
"002269","美邦服饰","2018-12-31","A","","48327961.00","","54788613.00"
"002269","美邦服饰","2019-12-31","A","","42713656.00","","-785854762.00"
