"Stkcd","ShortName","Accper","Typrep","F081602C"
"000413","东旭光电","2020-12-31","A","-0.597875"
"000413","东旭光电","2020-12-31","B","-0.953070"
"000413","东旭光电","2021-12-31","A","-0.201001"
"000413","东旭光电","2021-12-31","B","-0.101570"
"000413","东旭光电","2022-12-31","A","0.046282"
"000413","东旭光电","2022-12-31","B","47.206671"
"000418","小天鹅A","2014-12-31","A","0.237886"
"000418","小天鹅A","2014-12-31","B","0.248258"
"000418","小天鹅A","2015-12-31","A","0.215417"
"000418","小天鹅A","2015-12-31","B","0.243509"
"000418","小天鹅A","2016-12-31","A","0.243937"
"000418","小天鹅A","2016-12-31","B","0.264812"
"000418","小天鹅A","2017-12-31","A","0.309141"
"000418","小天鹅A","2017-12-31","B","0.303279"
"000418","小天鹅A","2018-12-31","A","0.105320"
"000418","小天鹅A","2018-12-31","B","0.044149"
"000420","吉林化纤","2014-12-31","A","-0.256614"
"000420","吉林化纤","2014-12-31","B","0.026313"
"000420","吉林化纤","2015-12-31","A","-0.000754"
"000420","吉林化纤","2015-12-31","B","0.176575"
"000420","吉林化纤","2016-12-31","A","0.345763"
"000420","吉林化纤","2016-12-31","B","0.353139"
"000420","吉林化纤","2017-12-31","A","0.576043"
"000420","吉林化纤","2017-12-31","B","0.619074"
"000420","吉林化纤","2018-12-31","A","0.165882"
"000420","吉林化纤","2018-12-31","B","0.143459"
"000420","吉林化纤","2019-12-31","A","0.050017"
"000420","吉林化纤","2019-12-31","B","0.053726"
"000420","吉林化纤","2020-12-31","A","-0.070933"
"000420","吉林化纤","2020-12-31","B","-0.023975"
"000420","吉林化纤","2021-12-31","A","0.432225"
"000420","吉林化纤","2021-12-31","B","0.423914"
"000420","吉林化纤","2022-12-31","A","0.024995"
"000420","吉林化纤","2022-12-31","B","-0.001239"
"000422","湖北宜化","2014-12-31","A","-0.056954"
"000422","湖北宜化","2014-12-31","B","0.101931"
"000422","湖北宜化","2015-12-31","A","0.008550"
"000422","湖北宜化","2015-12-31","B","0.061350"
"000422","湖北宜化","2016-12-31","A","-0.172077"
"000422","湖北宜化","2016-12-31","B","-0.100627"
"000422","湖北宜化","2017-12-31","A","-0.212522"
"000422","湖北宜化","2017-12-31","B","-0.125487"
"000422","*ST 宜化","2018-12-31","A","0.071668"
"000422","*ST 宜化","2018-12-31","B","-0.014292"
"000422","ST 宜化","2019-12-31","A","0.144218"
"000422","ST 宜化","2019-12-31","B","-0.140428"
"000422","ST 宜化","2020-12-31","A","-0.058344"
"000422","ST 宜化","2020-12-31","B","-0.033136"
"000422","湖北宜化","2021-12-31","A","0.343315"
"000422","湖北宜化","2021-12-31","B","0.742766"
"000422","湖北宜化","2022-12-31","A","0.116936"
"000422","湖北宜化","2022-12-31","B","0.324206"
"000423","东阿阿胶","2014-12-31","A","-0.001816"
"000423","东阿阿胶","2014-12-31","B","0.165737"
"000423","东阿阿胶","2015-12-31","A","0.359354"
"000423","东阿阿胶","2015-12-31","B","0.289431"
"000423","东阿阿胶","2016-12-31","A","0.159179"
"000423","东阿阿胶","2016-12-31","B","0.159053"
"000423","东阿阿胶","2017-12-31","A","0.167039"
"000423","东阿阿胶","2017-12-31","B","0.223757"
"000423","东阿阿胶","2018-12-31","A","-0.004615"
"000423","东阿阿胶","2018-12-31","B","-0.014873"
"000423","东阿阿胶","2019-12-31","A","-0.596825"
"000423","东阿阿胶","2019-12-31","B","-0.745061"
"000423","东阿阿胶","2020-12-31","A","0.152373"
"000423","东阿阿胶","2020-12-31","B","0.674162"
"000423","东阿阿胶","2021-12-31","A","0.128921"
"000423","东阿阿胶","2021-12-31","B","0.215423"
"000423","东阿阿胶","2022-12-31","A","0.050100"
"000423","东阿阿胶","2022-12-31","B","0.127405"
"000425","徐工机械","2014-12-31","A","-0.136636"
"000425","徐工机械","2014-12-31","B","-0.279294"
"000425","徐工机械","2015-12-31","A","-0.285264"
"000425","徐工机械","2015-12-31","B","-0.432204"
"000425","徐工机械","2016-12-31","A","0.014011"
"000425","徐工机械","2016-12-31","B","0.010659"
"000425","徐工机械","2017-12-31","A","0.724629"
"000425","徐工机械","2017-12-31","B","0.436755"
"000425","徐工机械","2018-12-31","A","0.524488"
"000425","徐工机械","2018-12-31","B","0.205753"
"000425","徐工机械","2019-12-31","A","0.332492"
"000425","徐工机械","2019-12-31","B","0.338029"
"000425","徐工机械","2020-12-31","A","0.249969"
"000425","徐工机械","2020-12-31","B","0.200274"
"000425","徐工机械","2021-12-31","A","0.140053"
"000425","徐工机械","2021-12-31","B","0.189783"
"000425","徐工机械","2022-12-31","A","0.112532"
"000425","徐工机械","2022-12-31","B","-0.105124"
"000488","晨鸣纸业","2014-12-31","A","-0.063133"
"000488","晨鸣纸业","2014-12-31","B","-0.123301"
"000488","晨鸣纸业","2015-12-31","A","0.057114"
"000488","晨鸣纸业","2015-12-31","B","-0.152342"
"000488","晨鸣纸业","2016-12-31","A","0.117581"
"000488","晨鸣纸业","2016-12-31","B","-0.004259"
"000488","晨鸣纸业","2017-12-31","A","0.306002"
"000488","晨鸣纸业","2017-12-31","B","-0.006007"
"000488","晨鸣纸业","2018-12-31","A","-0.020246"
"000488","晨鸣纸业","2018-12-31","B","-0.211929"
"000488","晨鸣纸业","2019-12-31","A","0.052628"
"000488","晨鸣纸业","2019-12-31","B","0.218387"
"000488","晨鸣纸业","2020-12-31","A","0.011222"
"000488","晨鸣纸业","2020-12-31","B","0.230819"
"000488","晨鸣纸业","2021-12-31","A","0.074286"
"000488","晨鸣纸业","2021-12-31","B","0.029544"
"000488","晨鸣纸业","2022-12-31","A","-0.030753"
"000488","晨鸣纸业","2022-12-31","B","-0.141691"
"000505","珠江控股","2014-12-31","A","0.060344"
"000505","珠江控股","2014-12-31","B","-0.123474"
"000505","珠江控股","2015-12-31","A","0.117891"
"000505","珠江控股","2015-12-31","B","0.438275"
"000505","*ST 珠江","2016-12-31","A","2.628807"
"000505","*ST 珠江","2016-12-31","B","-0.264724"
"000505","珠江控股","2017-12-31","A","7.169750"
"000505","珠江控股","2017-12-31","B","-0.997692"
"000505","京粮控股","2018-12-31","A","-0.064226"
"000505","京粮控股","2018-12-31","B",""
"000505","京粮控股","2019-12-31","A","0.004206"
"000505","京粮控股","2019-12-31","B",""
"000505","京粮控股","2020-12-31","A","0.174921"
"000505","京粮控股","2020-12-31","B","-0.460644"
"000505","京粮控股","2021-12-31","A","0.345622"
"000505","京粮控股","2021-12-31","B","-0.499817"
"000505","京粮控股","2022-12-31","A","0.093069"
"000505","京粮控股","2022-12-31","B","18.911473"
"000510","金路集团","2014-12-31","A","0.023260"
"000510","金路集团","2014-12-31","B","0.378764"
"000510","*ST 金路","2015-12-31","A","-0.210555"
"000510","*ST 金路","2015-12-31","B","0.321086"
"000510","金路集团","2016-12-31","A","-0.053043"
"000510","金路集团","2016-12-31","B","-0.366651"
"000510","金路集团","2017-12-31","A","0.126450"
"000510","金路集团","2017-12-31","B","7.652739"
"000510","金路集团","2018-12-31","A","0.197461"
"000510","金路集团","2018-12-31","B","2.342730"
"000510","新金路","2019-12-31","A","0.120651"
"000510","新金路","2019-12-31","B","0.298627"
"000510","新金路","2020-12-31","A","-0.048339"
"000510","新金路","2020-12-31","B","-0.024151"
"000510","新金路","2021-12-31","A","0.349411"
"000510","新金路","2021-12-31","B","-0.784193"
"000510","新金路","2022-12-31","A","0.020389"
"000510","新金路","2022-12-31","B","1.063935"
"000511","烯碳新材","2014-12-31","A","1.652526"
"000511","烯碳新材","2014-12-31","B","-0.823364"
"000511","烯碳新材","2015-12-31","A","-0.323657"
"000511","烯碳新材","2015-12-31","B","-1.118256"
"000511","*ST 烯碳","2016-12-31","A","0.268347"
"000511","*ST 烯碳","2016-12-31","B",""
"000511","*ST 烯碳","2017-12-31","A","0.703997"
"000511","*ST 烯碳","2017-12-31","B","489.311502"
"000513","丽珠集团","2014-12-31","A","0.200394"
"000513","丽珠集团","2014-12-31","B","0.419913"
"000513","丽珠集团","2015-12-31","A","0.194127"
"000513","丽珠集团","2015-12-31","B","0.241378"
"000513","丽珠集团","2016-12-31","A","0.155767"
"000513","丽珠集团","2016-12-31","B","0.182055"
"000513","丽珠集团","2017-12-31","A","0.114901"
"000513","丽珠集团","2017-12-31","B","0.063088"
"000513","丽珠集团","2018-12-31","A","0.038646"
"000513","丽珠集团","2018-12-31","B","-0.045121"
"000513","丽珠集团","2019-12-31","A","0.059142"
"000513","丽珠集团","2019-12-31","B","0.059205"
"000513","丽珠集团","2020-12-31","A","0.121018"
"000513","丽珠集团","2020-12-31","B","-0.013995"
"000513","丽珠集团","2021-12-31","A","0.146710"
"000513","丽珠集团","2021-12-31","B","0.298136"
"000513","丽珠集团","2022-12-31","A","0.046893"
"000513","丽珠集团","2022-12-31","B","-0.009102"
"000518","四环生物","2014-12-31","A","0.155623"
"000518","四环生物","2014-12-31","B","-0.592895"
"000518","四环生物","2015-12-31","A","-0.014040"
"000518","四环生物","2015-12-31","B","-0.397440"
"000518","四环生物","2016-12-31","A","0.376169"
"000518","四环生物","2016-12-31","B","2.184065"
"000518","四环生物","2017-12-31","A","0.057258"
"000518","四环生物","2017-12-31","B","-0.897399"
"000518","四环生物","2018-12-31","A","0.142924"
"000518","四环生物","2018-12-31","B","0.142744"
"000518","四环生物","2019-12-31","A","0.056545"
"000518","四环生物","2019-12-31","B","-0.006952"
"000518","四环生物","2020-12-31","A","0.209442"
"000518","四环生物","2020-12-31","B","-0.383883"
"000518","四环生物","2021-12-31","A","-0.305575"
"000518","四环生物","2021-12-31","B","0.429988"
"000518","四环生物","2022-12-31","A","-0.230260"
"000518","四环生物","2022-12-31","B","-0.055969"
"000519","江南红箭","2014-12-31","A","-0.021418"
"000519","江南红箭","2014-12-31","B","-0.686213"
"000519","江南红箭","2015-12-31","A","-0.248665"
"000519","江南红箭","2015-12-31","B","2.403586"
"000519","江南红箭","2016-12-31","A","1.485041"
"000519","江南红箭","2016-12-31","B","-0.488164"
"000519","中兵红箭","2017-12-31","A","0.256374"
"000519","中兵红箭","2017-12-31","B","150.002233"
"000519","中兵红箭","2018-12-31","A","0.037321"
"000519","中兵红箭","2018-12-31","B","0.371143"
"000519","中兵红箭","2019-12-31","A","0.074298"
"000519","中兵红箭","2019-12-31","B","-0.987883"
"000519","中兵红箭","2020-12-31","A","0.214480"
"000519","中兵红箭","2020-12-31","B","0.000000"
"000519","中兵红箭","2021-12-31","A","0.162563"
"000519","中兵红箭","2021-12-31","B",""
"000519","中兵红箭","2022-12-31","A","-0.106482"
"000519","中兵红箭","2022-12-31","B",""
"000521","美菱电器","2014-12-31","A","0.021432"
"000521","美菱电器","2014-12-31","B","-0.022978"
"000521","美菱电器","2015-12-31","A","-0.032419"
"000521","美菱电器","2015-12-31","B","-0.006305"
"000521","美菱电器","2016-12-31","A","0.202661"
"000521","美菱电器","2016-12-31","B","0.153594"
"000521","美菱电器","2017-12-31","A","0.340930"
"000521","美菱电器","2017-12-31","B","0.143912"
"000521","长虹美菱","2018-12-31","A","0.041241"
"000521","长虹美菱","2018-12-31","B","0.118521"
"000521","长虹美菱","2019-12-31","A","-0.053568"
"000521","长虹美菱","2019-12-31","B","-0.024220"
"000521","长虹美菱","2020-12-31","A","-0.070391"
"000521","长虹美菱","2020-12-31","B","-0.135912"
"000521","长虹美菱","2021-12-31","A","0.171881"
"000521","长虹美菱","2021-12-31","B","-0.025477"
"000521","长虹美菱","2022-12-31","A","0.121015"
"000521","长虹美菱","2022-12-31","B","-0.054924"
"000523","广州浪奇","2014-12-31","A","0.323422"
"000523","广州浪奇","2014-12-31","B","0.013928"
"000523","广州浪奇","2015-12-31","A","0.399643"
"000523","广州浪奇","2015-12-31","B","0.739533"
"000523","广州浪奇","2016-12-31","A","0.300994"
"000523","广州浪奇","2016-12-31","B","-0.071960"
"000523","广州浪奇","2017-12-31","A","0.199196"
"000523","广州浪奇","2017-12-31","B","0.247273"
"000523","广州浪奇","2018-12-31","A","-0.514020"
"000523","广州浪奇","2018-12-31","B","-0.553775"
"000523","广州浪奇","2019-12-31","A","0.001074"
"000523","广州浪奇","2019-12-31","B","-0.007611"
"000523","广州浪奇","2020-12-31","A","-0.423046"
"000523","广州浪奇","2020-12-31","B","-0.527280"
"000523","*ST 浪奇","2021-12-31","A","-0.220096"
"000523","*ST 浪奇","2021-12-31","B","-0.903231"
"000523","广州浪奇","2022-12-31","A","-0.037651"
"000523","广州浪奇","2022-12-31","B","-0.967498"
"000528","柳工","2014-12-31","A","-0.182069"
"000528","柳工","2014-12-31","B","-0.300268"
"000528","柳工","2015-12-31","A","-0.353390"
"000528","柳工","2015-12-31","B","-0.459044"
"000528","柳工","2016-12-31","A","0.052522"
"000528","柳工","2016-12-31","B","0.090789"
"000528","柳工","2017-12-31","A","0.607934"
"000528","柳工","2017-12-31","B","0.537063"
"000528","柳工","2018-12-31","A","0.605513"
"000528","柳工","2018-12-31","B","0.340455"
"000528","柳工","2019-12-31","A","0.060407"
"000528","柳工","2019-12-31","B","-0.049394"
"000528","柳工","2020-12-31","A","0.199468"
"000528","柳工","2020-12-31","B","0.236518"
"000528","柳工","2021-12-31","A","0.247719"
"000528","柳工","2021-12-31","B","0.191302"
"000528","柳工","2022-12-31","A","-0.077385"
"000528","柳工","2022-12-31","B","-0.009286"
"000529","广弘控股","2014-12-31","A","0.016476"
"000529","广弘控股","2014-12-31","B",""
"000529","广弘控股","2015-12-31","A","0.027174"
"000529","广弘控股","2015-12-31","B",""
"000529","广弘控股","2016-12-31","A","0.072822"
"000529","广弘控股","2016-12-31","B",""
"000529","广弘控股","2017-12-31","A","0.115302"
"000529","广弘控股","2017-12-31","B",""
"000529","广弘控股","2018-12-31","A","0.083639"
"000529","广弘控股","2018-12-31","B",""
"000529","广弘控股","2019-12-31","A","0.208320"
"000529","广弘控股","2019-12-31","B","698.493667"
"000529","广弘控股","2020-12-31","A","0.124329"
"000529","广弘控股","2020-12-31","B","0.095737"
"000529","广弘控股","2021-12-31","A","0.071595"
"000529","广弘控股","2021-12-31","B","0.428402"
"000529","广弘控股","2022-12-31","A","-0.060425"
"000529","广弘控股","2022-12-31","B","-0.331230"
"000530","大冷股份","2014-12-31","A","-0.071623"
"000530","大冷股份","2014-12-31","B","-0.076487"
"000530","大冷股份","2015-12-31","A","0.127517"
"000530","大冷股份","2015-12-31","B","-0.348944"
"000530","大冷股份","2016-12-31","A","0.106985"
"000530","大冷股份","2016-12-31","B","0.031266"
"000530","大冷股份","2017-12-31","A","0.168708"
"000530","大冷股份","2017-12-31","B","0.104503"
"000530","大冷股份","2018-12-31","A","-0.054647"
"000530","大冷股份","2018-12-31","B","-0.067163"
"000530","大冷股份","2019-12-31","A","-0.068265"
"000530","大冷股份","2019-12-31","B","0.177098"
"000530","冰山冷热","2020-12-31","A","-0.057092"
"000530","冰山冷热","2020-12-31","B","0.108965"
"000530","冰山冷热","2021-12-31","A","0.209545"
"000530","冰山冷热","2021-12-31","B","0.109824"
"000530","冰山冷热","2022-12-31","A","0.384776"
"000530","冰山冷热","2022-12-31","B","0.257517"
"000533","万家乐","2014-12-31","A","0.686157"
"000533","万家乐","2014-12-31","B","-0.434322"
"000533","万家乐","2015-12-31","A","0.060030"
"000533","万家乐","2015-12-31","B","2.831029"
"000533","万家乐","2016-12-31","A","0.050384"
"000533","万家乐","2016-12-31","B","-0.355705"
"000533","万家乐","2017-12-31","A","0.905499"
"000533","万家乐","2017-12-31","B","45.283320"
"000533","万家乐","2018-12-31","A","0.156344"
"000533","万家乐","2018-12-31","B","-0.739578"
"000533","顺钠股份","2019-12-31","A","-0.856299"
"000533","顺钠股份","2019-12-31","B","-0.987428"
"000533","顺钠股份","2020-12-31","A","0.075685"
"000533","顺钠股份","2020-12-31","B","35.830569"
"000533","顺钠股份","2021-12-31","A","-0.012818"
"000533","顺钠股份","2021-12-31","B","-0.989536"
"000533","顺钠股份","2022-12-31","A","0.215963"
"000533","顺钠股份","2022-12-31","B","1.977856"
"000534","万泽股份","2014-12-31","A","-0.530770"
"000534","万泽股份","2014-12-31","B",""
"000534","万泽股份","2015-12-31","A","-0.066135"
"000534","万泽股份","2015-12-31","B",""
"000534","万泽股份","2016-12-31","A","-0.604157"
"000534","万泽股份","2016-12-31","B","0.269094"
"000534","万泽股份","2017-12-31","A","0.310627"
"000534","万泽股份","2017-12-31","B",""
"000534","万泽股份","2018-12-31","A","0.012897"
"000534","万泽股份","2018-12-31","B",""
"000534","万泽股份","2019-12-31","A","1.123234"
