"Symbol","ShortName","EndDate","EquityNature"
"000611","*ST 蒙发","2015-12-31","民营"
"000611","*ST 天首","2016-12-31","民营"
"000611","天首发展","2017-12-31","民营"
"000611","天首发展","2018-12-31","民营"
"000611","*ST 天首","2019-12-31","民营"
"000611","ST 天首","2020-12-31","民营"
"000611","*ST 天首","2021-12-31",""
"000612","焦作万方","2014-12-31",""
"000612","焦作万方","2015-12-31",""
"000612","焦作万方","2016-12-31",""
"000612","焦作万方","2017-12-31",""
"000612","焦作万方","2018-12-31","民营"
"000612","焦作万方","2019-12-31","民营"
"000612","焦作万方","2020-12-31","民营"
"000612","焦作万方","2021-12-31","民营"
"000612","焦作万方","2022-12-31","民营"
"000619","海螺型材","2014-12-31","国企"
"000619","海螺型材","2015-12-31","国企"
"000619","海螺型材","2016-12-31","国企"
"000619","海螺型材","2017-12-31","国企"
"000619","海螺型材","2018-12-31","国企"
"000619","海螺型材","2019-12-31","国企"
"000619","海螺型材","2020-12-31","国企"
"000619","海螺型材","2021-12-31","国企"
"000619","海螺新材","2022-12-31","国企"
"000622","恒立实业","2014-12-31","民营"
"000622","恒立实业","2015-12-31","民营"
"000622","*ST 恒立","2016-12-31","民营"
"000622","恒立实业","2017-12-31","民营"
"000622","恒立实业","2018-12-31","民营"
"000622","恒立实业","2019-12-31","民营"
"000622","恒立实业","2020-12-31",""
"000622","恒立实业","2021-12-31",""
"000622","恒立实业","2022-12-31",""
"000623","吉林敖东","2014-12-31","民营"
"000623","吉林敖东","2015-12-31","民营"
"000623","吉林敖东","2016-12-31","民营"
"000623","吉林敖东","2017-12-31","民营"
"000623","吉林敖东","2018-12-31","民营"
"000623","吉林敖东","2019-12-31","民营"
"000623","吉林敖东","2020-12-31","民营"
"000623","吉林敖东","2021-12-31","民营"
"000623","吉林敖东","2022-12-31","民营"
"000625","长安汽车","2014-12-31","国企"
"000625","长安汽车","2015-12-31","国企"
"000625","长安汽车","2016-12-31","国企"
"000625","长安汽车","2017-12-31","国企"
"000625","长安汽车","2018-12-31","国企"
"000625","长安汽车","2019-12-31","国企"
"000625","长安汽车","2020-12-31","国企"
"000625","长安汽车","2021-12-31","国企"
"000625","长安汽车","2022-12-31","国企"
"000629","攀钢钒钛","2014-12-31","国企"
"000629","攀钢钒钛","2015-12-31","国企"
"000629","*ST 钒钛","2016-12-31","国企"
"000629","*ST 钒钛","2017-12-31","国企"
"000629","攀钢钒钛","2018-12-31","国企"
"000629","攀钢钒钛","2019-12-31","国企"
"000629","攀钢钒钛","2020-12-31","国企"
"000629","攀钢钒钛","2021-12-31","国企"
"000629","钒钛股份","2022-12-31","国企"
"000630","铜陵有色","2014-12-31","国企"
"000630","铜陵有色","2015-12-31","国企"
"000630","铜陵有色","2016-12-31","国企"
"000630","铜陵有色","2017-12-31","国企"
"000630","铜陵有色","2018-12-31","国企"
"000630","铜陵有色","2019-12-31","国企"
"000630","铜陵有色","2020-12-31","国企"
"000630","铜陵有色","2021-12-31","国企"
"000630","铜陵有色","2022-12-31","国企"
"000633","合金投资","2014-12-31","民营"
"000633","合金投资","2015-12-31","民营"
"000633","*ST 合金","2016-12-31","民营"
"000633","合金投资","2017-12-31","民营"
"000633","合金投资","2018-12-31","民营"
"000633","合金投资","2019-12-31","民营"
"000633","合金投资","2020-12-31","民营"
"000633","合金投资","2021-12-31","民营"
"000633","合金投资","2022-12-31","民营"
"000635","英力特","2014-12-31","国企"
"000635","英力特","2015-12-31","国企"
"000635","英力特","2016-12-31","国企"
"000635","英力特","2017-12-31","国企"
"000635","英力特","2018-12-31","国企"
"000635","英力特","2019-12-31","国企"
"000635","英力特","2020-12-31","国企"
"000635","英力特","2021-12-31","国企"
"000635","英力特","2022-12-31","国企"
"000636","风华高科","2014-12-31","国企"
"000636","风华高科","2015-12-31","国企"
"000636","风华高科","2016-12-31","国企"
"000636","风华高科","2017-12-31","国企"
"000636","风华高科","2018-12-31","国企"
"000636","风华高科","2019-12-31","国企"
"000636","风华高科","2020-12-31","国企"
"000636","风华高科","2021-12-31","国企"
"000636","风华高科","2022-12-31","国企"
"000639","西王食品","2014-12-31","民营"
"000639","西王食品","2015-12-31","民营"
"000639","西王食品","2016-12-31","民营"
"000639","西王食品","2017-12-31","民营"
"000639","西王食品","2018-12-31","民营"
"000639","西王食品","2019-12-31","民营"
"000639","西王食品","2020-12-31","民营"
"000639","西王食品","2021-12-31","民营"
"000639","西王食品","2022-12-31","民营"
"000650","仁和药业","2014-12-31","民营"
"000650","仁和药业","2015-12-31","民营"
"000650","仁和药业","2016-12-31","民营"
"000650","仁和药业","2017-12-31","民营"
"000650","仁和药业","2018-12-31","民营"
"000650","仁和药业","2019-12-31","民营"
"000650","仁和药业","2020-12-31","民营"
"000650","仁和药业","2021-12-31","民营"
"000650","仁和药业","2022-12-31","民营"
"000651","格力电器","2014-12-31","国企"
"000651","格力电器","2015-12-31","国企"
"000651","格力电器","2016-12-31","国企"
"000651","格力电器","2017-12-31","国企"
"000651","格力电器","2018-12-31","国企"
"000651","格力电器","2019-12-31","国企"
"000651","格力电器","2020-12-31",""
"000651","格力电器","2021-12-31",""
"000651","格力电器","2022-12-31",""
"000657","中钨高新","2014-12-31","国企"
"000657","中钨高新","2015-12-31","国企"
"000657","中钨高新","2016-12-31","国企"
"000657","中钨高新","2017-12-31","国企"
"000657","中钨高新","2018-12-31","国企"
"000657","中钨高新","2019-12-31","国企"
"000657","中钨高新","2020-12-31","国企"
"000657","中钨高新","2021-12-31","国企"
"000657","中钨高新","2022-12-31","国企"
"000659","*ST 中富","2014-12-31","外资"
"000659","*ST 中富","2015-12-31","民营"
"000659","珠海中富","2016-12-31","民营"
"000659","*ST 中富","2017-12-31","民营"
"000659","珠海中富","2018-12-31","民营"
"000659","珠海中富","2019-12-31","民营"
"000659","珠海中富","2020-12-31","民营"
"000659","珠海中富","2021-12-31","民营"
"000659","珠海中富","2022-12-31","民营"
"000661","长春高新","2014-12-31","国企"
"000661","长春高新","2015-12-31","国企"
"000661","长春高新","2016-12-31","国企"
"000661","长春高新","2017-12-31","国企"
"000661","长春高新","2018-12-31","国企"
"000661","长春高新","2019-12-31","国企"
"000661","长春高新","2020-12-31","国企"
"000661","长春高新","2021-12-31","国企"
"000661","长春高新","2022-12-31","国企"
"000663","永安林业","2014-12-31","国企"
"000663","永安林业","2015-12-31","国企"
"000663","永安林业","2016-12-31","国企"
"000663","永安林业","2017-12-31","国企"
"000663","永安林业","2018-12-31","国企"
"000663","永安林业","2019-12-31","国企"
"000663","*ST 永林","2020-12-31","国企"
"000663","永安林业","2021-12-31","国企"
"000663","永安林业","2022-12-31","国企"
"000670","盈方微","2014-12-31","民营"
"000670","盈方微","2015-12-31","民营"
"000670","*ST 盈方","2016-12-31","民营"
"000670","盈方微","2017-12-31","民营"
"000670","盈方微","2018-12-31","民营"
"000670","*ST 盈方","2019-12-31","民营"
"000670","*ST 盈方","2020-12-31","民营"
"000670","*ST 盈方","2021-12-31","民营"
"000670","盈方微","2022-12-31","民营"
"000672","上峰水泥","2014-12-31","民营"
"000672","上峰水泥","2015-12-31","民营"
"000672","上峰水泥","2016-12-31","民营"
"000672","上峰水泥","2017-12-31","民营"
"000672","上峰水泥","2018-12-31","民营"
"000672","上峰水泥","2019-12-31","民营"
"000672","上峰水泥","2020-12-31","民营"
"000672","上峰水泥","2021-12-31","民营"
"000672","上峰水泥","2022-12-31","民营"
"000677","恒天海龙","2014-12-31","国企"
"000677","*ST 海龙","2015-12-31","民营"
"000677","恒天海龙","2016-12-31","民营"
"000677","恒天海龙","2017-12-31","民营"
"000677","恒天海龙","2018-12-31","民营"
"000677","恒天海龙","2019-12-31","民营"
"000677","恒天海龙","2020-12-31","民营"
"000677","恒天海龙","2021-12-31","民营"
"000677","恒天海龙","2022-12-31","民营"
"000678","襄阳轴承","2014-12-31","国企"
"000678","襄阳轴承","2015-12-31","国企"
"000678","襄阳轴承","2016-12-31","国企"
"000678","襄阳轴承","2017-12-31","国企"
"000678","襄阳轴承","2018-12-31","民营"
"000678","襄阳轴承","2019-12-31","民营"
"000678","襄阳轴承","2020-12-31","民营"
"000678","襄阳轴承","2021-12-31","民营"
"000678","襄阳轴承","2022-12-31","民营"
"000680","山推股份","2014-12-31","国企"
"000680","山推股份","2015-12-31","国企"
"000680","山推股份","2016-12-31","国企"
"000680","山推股份","2017-12-31","国企"
"000680","山推股份","2018-12-31","国企"
"000680","山推股份","2019-12-31","国企"
"000680","山推股份","2020-12-31","国企"
"000680","山推股份","2021-12-31","国企"
"000680","山推股份","2022-12-31","国企"
"000683","远兴能源","2014-12-31","民营"
"000683","远兴能源","2015-12-31","民营"
"000683","远兴能源","2016-12-31","民营"
"000683","远兴能源","2017-12-31","民营"
"000683","远兴能源","2018-12-31","民营"
"000683","远兴能源","2019-12-31","民营"
"000683","远兴能源","2020-12-31","民营"
"000683","远兴能源","2021-12-31","民营"
"000683","远兴能源","2022-12-31","民营"
"000687","恒天天鹅","2014-12-31","民营"
"000687","华讯方舟","2015-12-31","民营"
"000687","华讯方舟","2016-12-31","民营"
"000687","华讯方舟","2017-12-31","民营"
"000687","华讯方舟","2018-12-31","民营"
"000687","华讯方舟","2019-12-31","民营"
"000687","*ST 华讯","2020-12-31","民营"
"000687","*ST 华讯","2021-12-31","民营"
"000691","亚太实业","2014-12-31","民营"
"000691","亚太实业","2015-12-31","民营"
"000691","ST 亚太","2016-12-31","民营"
"000691","亚太实业","2017-12-31","民营"
"000691","亚太实业","2018-12-31","民营"
"000691","亚太实业","2019-12-31","民营"
"000691","亚太实业","2020-12-31","民营"
"000691","亚太实业","2021-12-31","民营"
"000691","亚太实业","2022-12-31","民营"
"000695","滨海能源","2014-12-31","国企"
"000695","滨海能源","2015-12-31","国企"
"000695","滨海能源","2016-12-31","国企"
"000695","滨海能源","2017-12-31","国企"
"000695","滨海能源","2018-12-31","国企"
"000695","滨海能源","2019-12-31","国企"
"000695","滨海能源","2020-12-31","国企"
"000695","滨海能源","2021-12-31","国企"
"000695","滨海能源","2022-12-31","民营"
"000698","沈阳化工","2014-12-31","国企"
"000698","沈阳化工","2015-12-31","国企"
"000698","沈阳化工","2016-12-31","国企"
"000698","沈阳化工","2017-12-31","国企"
"000698","沈阳化工","2018-12-31","国企"
"000698","沈阳化工","2019-12-31","国企"
"000698","沈阳化工","2020-12-31","国企"
"000698","沈阳化工","2021-12-31","国企"
"000698","沈阳化工","2022-12-31","国企"
"000700","模塑科技","2014-12-31","民营"
"000700","模塑科技","2015-12-31","民营"
"000700","模塑科技","2016-12-31","民营"
"000700","模塑科技","2017-12-31","民营"
"000700","模塑科技","2018-12-31","民营"
"000700","模塑科技","2019-12-31","民营"
"000700","模塑科技","2020-12-31","民营"
"000700","模塑科技","2021-12-31","民营"
"000700","模塑科技","2022-12-31","民营"
"000702","正虹科技","2014-12-31","国企"
"000702","正虹科技","2015-12-31","国企"
"000702","正虹科技","2016-12-31","国企"
"000702","正虹科技","2017-12-31","国企"
"000702","正虹科技","2018-12-31","国企"
"000702","正虹科技","2019-12-31","国企"
"000702","正虹科技","2020-12-31","国企"
"000702","正虹科技","2021-12-31","国企"
"000702","正虹科技","2022-12-31","国企"
"000703","恒逸石化","2014-12-31","民营"
"000703","恒逸石化","2015-12-31","民营"
"000703","恒逸石化","2016-12-31","民营"
"000703","恒逸石化","2017-12-31","民营"
"000703","恒逸石化","2018-12-31","民营"
"000703","恒逸石化","2019-12-31","民营"
"000703","恒逸石化","2020-12-31","民营"
"000703","恒逸石化","2021-12-31","民营"
"000703","恒逸石化","2022-12-31","民营"
"000707","双环科技","2014-12-31","国企"
"000707","双环科技","2015-12-31","国企"
"000707","双环科技","2016-12-31","国企"
"000707","双环科技","2017-12-31","国企"
"000707","*ST 双环","2018-12-31","国企"
"000707","ST 双环","2019-12-31","国企"
"000707","ST 双环","2020-12-31","国企"
"000707","*ST 双环","2021-12-31","国企"
"000707","双环科技","2022-12-31","国企"
"000708","大冶特钢","2014-12-31","国企"
"000708","大冶特钢","2015-12-31","国企"
"000708","大冶特钢","2016-12-31","国企"
"000708","大冶特钢","2017-12-31","国企"
"000708","大冶特钢","2018-12-31","国企"
"000708","中信特钢","2019-12-31","国企"
"000708","中信特钢","2020-12-31","国企"
"000708","中信特钢","2021-12-31","国企"
"000708","中信特钢","2022-12-31","国企"
"000708","中信特钢","2023-12-31","国企"
"000709","河北钢铁","2014-12-31","国企"
"000709","河北钢铁","2015-12-31","国企"
"000709","河钢股份","2016-12-31","国企"
"000709","河钢股份","2017-12-31","国企"
"000709","河钢股份","2018-12-31","国企"
"000709","河钢股份","2019-12-31","国企"
"000709","河钢股份","2020-12-31","国企"
"000709","河钢股份","2021-12-31","国企"
"000709","河钢股份","2022-12-31","国企"
"000716","黑芝麻","2014-12-31","民营"
"000716","黑芝麻","2015-12-31","民营"
"000716","黑芝麻","2016-12-31","民营"
"000716","黑芝麻","2017-12-31","民营"
"000716","黑芝麻","2018-12-31","民营"
"000716","黑芝麻","2019-12-31","民营"
"000716","黑芝麻","2020-12-31","民营"
"000716","黑芝麻","2021-12-31","民营"
"000716","黑芝麻","2022-12-31","民营"
"000717","韶钢松山","2014-12-31","国企"
"000717","韶钢松山","2015-12-31","国企"
"000717","*ST 韶钢","2016-12-31","国企"
"000717","韶钢松山","2017-12-31","国企"
"000717","韶钢松山","2018-12-31","国企"
"000717","韶钢松山","2019-12-31","国企"
"000717","韶钢松山","2020-12-31","国企"
"000717","韶钢松山","2021-12-31","国企"
"000717","中南股份","2022-12-31","国企"
"000723","美锦能源","2014-12-31","民营"
"000723","美锦能源","2015-12-31","民营"
"000723","美锦能源","2016-12-31","民营"
"000723","美锦能源","2017-12-31","民营"
"000723","美锦能源","2018-12-31","民营"
"000723","美锦能源","2019-12-31","民营"
"000723","美锦能源","2020-12-31","民营"
"000723","美锦能源","2021-12-31","民营"
"000723","美锦能源","2022-12-31","民营"
"000725","京东方A","2014-12-31","国企"
"000725","京东方A","2015-12-31","国企"
"000725","京东方A","2016-12-31","国企"
"000725","京东方A","2017-12-31","国企"
"000725","京东方A","2018-12-31","国企"
"000725","京东方A","2019-12-31","国企"
